name;address;sector
Mahkota Dewa Indonesia;Jalan Gaharu 14230 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Libra Emas Permata;Jalan Pluit Raya 1914440 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Kimia Farma;Jl. By Pass Ngurah Rai 23280118 Dompu  - Bali;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Kimia Farma;Jalan Veteran 910110 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Agaricus Sido Makmur Sentosa;Jl. Inspektur Polisi Soewoto 665118 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
British Chamber Of Commerce In Indonesia;Wisma Metropolitan I 12920 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Diontek Prima Analisa;Gedung Satmarindo 512560 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Kimia Farma 80 Apotek;Jalan Kolonel Atmo 125030121 Kota Palembang;Chemists
Bina San Prima;Jalan Raya Ponorogo 1163171 Klaten  - Kabupaten;Chemists
Ditek Jaya;Jalan Pucang Anom Timur 4 660282 Kota Surabaya;Chemists
Singgasana Witra Suryamas;Jalan Dadali 940184 Kota Bandung;Chemists
Elo Karsa Utama;Jl. Sukaraja Pasteur 40161 Kota Bandung;Chemists
Klinik Dan Rontgen Promed Laboratorium;Jl. Raden Patah 329432 Riau Islands;Chemists
Lab Kimia Farma Nagoya;Jl. Imam Bonjol Kampung Utama 29431 Riau Islands;Chemists
Klinik Pondok Gede Agung;Jalan Hankam Raya 5817415 Kota Bekasi;Chemists
Laboratorium Klinik Biolisa;Jalan Tanah Abang 3 1810150 Jakarta;Chemists
Indolab Karya Sahati;B Jl. Kelengan Besar 63150133 Klaten  - Kabupaten;Chemists
Citra Putera Gemilang;Jalan Boulevard Kelapa Gading 14240 Jakarta;Chemists
Mitra Global Manunggal;Jalan Bungur Besar 3910110 Jakarta;Chemists
Tekenomiks Indonesia;Jalan Jenderal Sudirman 5876114 Balikpapan;Chemists
Gloria Scientific Abadi;Jalan Margorejo Indah 160237 Kota Surabaya;Chemists
Pentamas Adhika Lestari;Jalan Panjang 1611520 Jakarta;Chemists
Kartindo Sejahtera;Jl. Jedong Buntu 160131 Kota Surabaya;Chemists
Genelab Laboratorium;Jalan Arjuna Selatan 11530 Jakarta;Chemists
Klinik Kimia Farma 70;Jalan Laksamana Adi Sucipto 6355221 Kota Yogyakarta;Chemists
Karsa Sejahtera Abadi;Jalan Cibaduyut Lama 5340235 Kota Bandung;Chemists
Laboratorium Labora;Jalan Lengkong Kecil 7340261 Kota Bandung;Chemists
KLV Instrument International;Jl. A.M. Sangaji VI 2710130 Jakarta;Medical Laboratories
Lab Klinik Thamrin;Jalan Tuanku Tambusai 3628125 Kota Pekanbaru;Medical Laboratories
Siemens;Arkadia Office Park Tower F 12520 Jakarta;Medical Laboratories
Apotek Kimia Farma;Jl. Cempaka Besar 1870126 Manis Mata  - Kalimantan;Medical Laboratories
Klinik Kimia Farma 230;Jl. Panbil 29431 Riau Islands;Medical Laboratories
Apotek Kimia Farma382;Jalan Akses UI 16451 Depok;Medical Laboratories
Apotek Kimia Farma;Jl. Ruko Taman Gapuro 260237 Kota Surabaya;Medical Laboratories
Kimia Farma Apotek;Jl. A. Yani 6886183 Klaten  - Kabupaten;Medical Laboratories
Kimia Farma Apotek;Jl. T. Hamzah Bendahara 1924251 Klaten  - Kabupaten;Medical Laboratories
Industri Jamu Dan Farmasi Sido Muncul;Jalan Soekarno Hatta 2850196 Kota Semarang;Medical Laboratories
Kimia Farma 14 Apotek;Jalan Cihampelas 740131 West Java;Medical Laboratories
Apotek Kimia Farma RSUD Pangkal Pinang;Jl. Mayor Syafri Rahman 33121 Bangka Belitung Islands;Medical Laboratories
Apotek Kimia Farma Amaliah;Jalan DI Panjaitan 520330264 Kota Palembang;Medical Laboratories
Slara Niaga Prima;Jalan Teuku Umar 735111 Kota Bandar Lampung;Medical Laboratories
Apotek Kimia Farma;Jl. Letjend Soeprapto 5620627 Kota Tebing Tinggi;Medical Laboratories
Apotek Kimia Farma;Jl. Raja Haji Fisabillillah 829122 Kota Tanjung Pinang;Medical Laboratories
Apotek Kimia Farma505;Jl. Raya Cipanas 8143111 Klaten  - Kabupaten;Medical Laboratories
Apotek Kimia Farma Fajar;Jl. Wirya Atmaja 3753163 Klaten  - Kabupaten;Medical Laboratories
Apotek Kimia Farma245;Jalan Diponegoro 9365331 Kota Batu;Medical Laboratories
Kimia Farma;Jl. Gatot Subroto 11553232 Central Java;Medical Laboratories
Apotek Kimia Farma;Jalan Wolter Monginsidi 95112 Kota Manado;Chemists
Kimia Farma Apotek;Jalan Soekarno Hatta 576125 Balikpapan;Chemists
Apotek Kimia Farma;Jl. Mustika Sari 17213 Klaten  - Kabupaten;Chemists
Laboratorium Klinik Gunung Sahari;Jalan Gunung Sahari 5110710 Jakarta;Chemists
Sari Suci Apotik;Jalan Letnan Jenderal Suprapto 1010640 Jakarta;Chemists
Kimia Farma Apotek;Jalan Perintis Kemerdekaan 1410640 Jakarta Timur  - Makasar;Chemists
Apotek Kimia Farma;Jl. Daeng Tata 6990174 Jakarta Timur  - Makasar;Chemists
Apotek Kimia Farma198;Jalan Percetakan Negara 3410560 Jakarta;Chemists
Kusuma Bangsa;Jalan Kusuma Bangsa 3060272 Kota Surabaya;Chemists
Apotek Kimia Farma;Jalan Ciliwung 7660242 Kota Surabaya;Chemists
Kimia Farma Apotek;Jalan Laut 193111 Kota Kendari;Chemists
Pandu Toko;Jalan Jenderal Sudirman 2340241 Kota Bandung;Chemists
Apotek Kimia Farma303;Jalan Cemara 157415 Klaten  - Kabupaten;Chemists
Anugerah Pharmindo Lestari;Jalan Haji Adam Malik 5736137 Kota Jambi;Chemists
Apotik Pondok Sehat Matani;Perumahan Pondok Indah Matani  Klaten  - Kabupaten;Chemists
Ampm Healthcare Indonesia;Jalan C 2910620 Jakarta;Chemists
Medika Utama;Jalan Ciliwung 5060242 Kota Surabaya;Chemists
Apotek Kimia Farma;Jl. Selat Sunda I/D2 2556352 Klaten  - Kabupaten;Chemists
Mahakam Apotek;Jl. Mahakam II 212130 Jakarta;Chemists
Apotek Kimia Farma470;Jl. Basuki Rahmat 6968465 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma375;Jalan Citayam 16921 Depok;Chemists
Apotek Kimia Farma Tugu;Jalan Kramat Jaya Baru 2010340 Jakarta;Chemists
RS Awal Bros Batam;Jl. Gajah Mada 29432 Riau Islands;Chemists
Laboratorium Klinik Cito;Jalan Indraprasta 8150139 Kota Semarang;Chemists
Apotek Kimia Farma;Jalan Aipda Karel Satsuit Tubun 8411410 Jakarta;Chemists
Apotek Kimia Farma;Jalan Raya Sawangan 16519 Depok;Chemists
Apotek Kimia Farma;Jl. Seraya 29425 Riau Islands;Chemists
Kimia Farma Apotek;Jl. MT. Haryono 76132 Komp. Balikpapan Baru Blok C 7-8;Chemists
Karya Pak Oles Tokcer;X -38 X Jl. Pulau Komodo 3280111 Dompu  - Bali;Chemists
Apotek Kimia Farma;Jl. Lamong Rejo 12562252 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jl. Jend. Sudirman 29425 Riau Islands;Chemists
Apotek Kimia Farma;Jl. Teuku Umar 1225573 Kota Padang;Chemists
Apotek Kimia Farma399;Jalan Bugis 2514320 Jakarta;Chemists
Akes Maju Makmur;- B Jl. Pasir Kaliki 23940162 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma 137;Jl. Sambu 29432 Riau Islands;Chemists
Apotek Kimia Farma;Jalan Wolter Monginsidi 2495122 Kota Manado;Chemists
Kimia Farma;Jalan Veteran 2557153 Surakarta;Chemists
Sapta Medika Nusantara;Jl. Moch Serudji 2668111 Klaten  - Kabupaten;Chemists
Poly Jaya Medikal;Jalan Ciliwung Raya 6116417 Depok;Chemists
Laborindo Sarana;Jalan Arteri Pondok Indah 812240 Jakarta;Chemists
Persameds;Jalan Caman 17412 Kota Bekasi;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Kimia Farma391;Jalan Kemakmuran 816412 Depok;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Bio Medika;Jl. Arjuna Utara 1111510 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Laborindo Savaria;Jalan Arteri Pondok Indah 812240 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Bina San Prima;Jalan Soekarno Hatta 2128294 Kota Pekanbaru;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Gratia Jaya Mulya;Foresta Business Loft Signature Unit  Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Kimia Farma334;Jl. Colombo 1 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Kimia Farma;Jl. Wiryaatmaja 3753176 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Idena;Desa Bangun Sari Baru 20362 Kabupaten Deli Serdang;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Kimia Farma 520;Jl. Bay Pass Kediri-Persiapan 8882111 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Kimia Farma;Jl. Ir. H. Juanda 1543351 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Kimia Farma298;Jalan Bendungan Hilir 2710270 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Kimia Farma;Jl. R. Suprapto 29432 Riau Islands;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Okebos Bangun Indonesia;Jalan Way Pangubuan 22 Kota Metro;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
A A M;Titan Center 15224 Kota Tangerang;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Amanah Berkah Kencana;Jl. Boulevard Barat Raya  Kabupaten Deli Serdang;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Kimia Farma Apotek;Jl. Mayor Oking 11216151 West Java;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Kimia Farma;Jl. Kelimutu Kota Ende 86372 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Klinik Kimia Farma Ponorogo;Jl. Jend. Sudirman 963453 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Kimia Farma Apotek;Jalan Waru 24016151 West Java;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Kimia Farma346;Pondok Kelapa 113450 Jakarta;Chemists
Timbangan Laju;Jl. Dr Cipto 3921121 Pematangsiantar;Chemists
Awal Bros Cahaya Dunia;Jl. Raja Alikelana  Riau Islands;Chemists
Rohto Laboratories Indonesia;Jalan Cilame 20340552 Kota Bandung;Chemists
Apotek Kimia Farma 497;Jalan Kebon Kopi 40533 Kota Cimahi;Chemists
Permana Putra Mandiri;Jl. Taman Mini Indonesia Indah 9 Jakarta;Chemists
Alat Kesehatan Medan;Jalan Raden Saleh 7320111 Obi Timur  - Sum;Chemists
Kiat Laksana Mentari;Jalan Kyai Haji Muchlas 4152116 Kota Tegal;Chemists
Apotek Kimia Farma;Jl. Zamrud Utara 17510 Klaten  - Kabupaten;Chemists
Rumah Sakit Umum Lavalette;Jalan Wage Rudolf Supratman 1065111 Kota Malang;Chemists
Apotek Kimia Farma;Jl. Medan Batang Kuis Pasar 922774 Percut Sei Tuan;Chemists
Apotek Kimia Farma;Jl. Soekarno Hatta 384171 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jalan Merdeka 1997721 Ternate;Chemists
Arta Boga Cemerlang;Jalan Palmerah Barat 8212210 Jakarta;Chemists
Apotek Kimia Farma;Jalan Simo 44057432 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jalan Khairil Anwar 1323128 Kota Banda Aceh;Chemists
Klinik Kimia Farma 68;Jalan Jenderal Sudirman 276111 Balikpapan;Chemists
Klinik Kimia Farma 297;Jl. Bintan Center 929123 Kota Tanjung Pinang;Chemists
Organon;Sinarmas Msig Tower 12920 Jakarta;Chemists
Apotek Kimia Farma;Jalan Ruhui Rahayu 176114 Balikpapan;Chemists
Apotek Kimia Farma Pelengkap Apotek Kimia Farma8 RSUP Dr Wahidin;Jalan Perintis Kemerdekaan 1110640 Jakarta Timur  - Makasar;Chemists
Mitratanker Samudera;The Manhattan Square Tower 12560 Jakarta;Chemists
Apotek Kimia Farma;Jalan Danau Sunter Utara 314350 Jakarta;Chemists
Apotek Kimia Farma;Jalan Bung Tomo 5075131 Kota Samarinda;Chemists
Apotek Kimia Farma Tanjung Pinang (Apotek Kimia Farma31);Jalan Bintan Buyu 65629125 Kota Tanjung Pinang;Chemists
Klinik Kimia Farma 397;Jalan Perak 123233 Kota Banda Aceh;Chemists
Apotek Kimia Farma Kelimutu;Jalan Kemit 57468 Klaten  - Kabupaten;Chemists
Klinik Kimia Farma 340;Jalan Kediri 11217145 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma411;Jalan 14 Februari 1495114 Kota Manado;Chemists
Liza Herbal International;Jalan Arzimar 3 4316144 Kota Bogor;Chemists
Thomasong;Jalan Pandu 4220212 Medan Kota  - Pasar Baru;Chemists
Apotek Kimia Farma419;Jalan Trunojoyo 7560264 Kota Surabaya;Chemists
Apotek Kimia Farma394;Jalan Siliwangi 3516431 Depok;Chemists
Apotek Kimia Farma;Taman Palem Lestari 6311730 Jakarta;Chemists
Apotek Kimia Farma;Jl. Proklamasi 4425573 Kota Padang;Chemists
Klinik Budi Sehat;Jalan S Parman 13157131 Surakarta;Chemists
Apotek Kimia Farma177;Jalan Pangeran Antasari 375124 Kota Samarinda;Chemists
Kimia Farma;Jl. Balaraja Tangerang 55915138 Klaten  - Kabupaten;Chemists
Lloyd Pharma Indonesia;Jalan Prabu Siliwangi 15134 Kota Tangerang;Chemists
Sentra Karya Mandiri;Jalan Jenderal Ahmad Yani 42124 Kasemen  - Banten;Chemists
Apotek Sana Farma Percetakan Negara;Jalan Percetakan Negara 1310560 Jakarta;Chemists
Agita Digital Technology;Jalan Bumi Laras Selatan 170654 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jalan Bintan Buyu 65629113 Kota Tanjung Pinang;Chemists
Apotek Kimia Farma;Jalan 14 Februari 1495112 Kota Manado;Chemists
Apotek Kimia Farma;Jl. Transyogi Alternatif Cibubur 9816953 Depok;Chemists
Kimia Farma;Jl. Pahlawan Kusuma Bangsa 2864152 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma237;Jalan Doktor Susanto 3159111 Klaten  - Kabupaten;Chemists
Perdana Jaya;Jl. Jaksa Agung Suprapto 16362111 Klaten  - Kabupaten;Chemists
Kimia Farma;Jl. Raya Pelengkap Iatan 10080571 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jl. Perintis Kemerdekaan 2425573 Kota Padang;Chemists
Daya Guna Alam;Jl. Durian Taruang 25111 Kota Padang;Chemists
Klinik Kimia Farma 422;Jalan Dewi Sartika 3657412 Klaten  - Kabupaten;Chemists
Willsee Indo Interaktif;The Manhattan Square 12560 Jakarta;Chemists
Apotek Kimia Farma;Kp. Rukem 11517510 Klaten  - Kabupaten;Chemists
Apotek Anda;Jalan Jenderal Sudirman 76114 Balikpapan;Chemists
Klinik Bhakti Medika Sejahtera;Jl. Brigjend Sudiarto 12450252 Klaten  - Kabupaten;Chemists
Green Link Indoraya;Perum Puri Cempaka Putih I / BB-11 1165123 Kota Malang;Chemists
Apotek Kimia Farma Abdulrahman Saleh;Jl. Abdulrahman Saleh 8250119 Central Java;Chemists
Klinik Cikarang Medika Jaya;Jl. Yos Sudarso 2717530 Klaten  - Kabupaten;Chemists
Schutter Laboratory Services;Jalan Abdullah Lubis 1320153 Medan Baru  - Darat;Chemists
Karya Cipta Mega Mandiri;Jalan Mutiara Timur 21 88816168 Kota Bogor;Chemists
Apotek Harapan Baik;Jl. Bandengan Selatan 511240 Jakarta;Chemists
Fertilindo Vitro Sains;Jalan Gubeng Jaya 6860281 Kota Surabaya;Chemists
Klinik Kimia Farma 47;- S Jl. Radio Dalam 112140 Jakarta;Chemists
Apotek Ruri;Jalan Dr Soepomo 4257131 Surakarta;Chemists
Muncul Mekar;A28 Jl. Madukuro 50111 Kota Semarang;Chemists
Langit Biru Sukses;Jalan Gedong Panjang 6814440 Jakarta;Chemists
Klinik Al Hikam;Jalan Taman 94713720 Jakarta Timur  - Makasar;Chemists
Klinik Kimia Farma 147;Duren Sawit 2913440 Jakarta;Chemists
International Valas;Jalan Puri Indah 1111610 Jakarta;Chemists
Dadi Maju;Jalan Doktor Suratmo 7650148 Klaten  - Kabupaten;Chemists
Surya Manunggal Agrosejati;Jalan Taman Arjuna 1 13660251 Kota Surabaya;Chemists
Apotek Andalas;Jl. Muara Karang Barat 14450 Jakarta;Chemists
Apotek Kimia Farma Mayang;Jl. RK. Syahbudin 5036133 Kota Jambi;Chemists
Klinik Sejahtera;- B Jl. Tengku Umar 8035141 Kota Bandar Lampung;Chemists
Bintang Surya Sentosa Abadi;PD. Pasar Jaya 13140 Jakarta;Chemists
Yakin Sejahtera Sakti;Jl. Bandengan Utara 111240 Jakarta;Chemists
Hans Dental Laboratorium;Jalan Tomang Asli 1411430 Jakarta;Chemists
3M Indonesia;Perkantoran Hijau Arkadia Tower F 12520 Jakarta;Chemists
Citra Sembilan Satu;Kirana Boutique Office 114240 Jakarta;Chemists
Draeger Medical Indonesia;Jalan Pangeran Antasari 6712430 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Citra Medika;Jalan Raya Pedan 657468 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Ravell;Jalan Rama Kasih 6 Ujung 1230115 Kota Palembang;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Unitama Analitika Perkasa;C Jl. Panjang 3711530 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Unique Herbamade Indonesia;Jl. Raya Univ. Pancasila 712640 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Biosains Medika Indonesia;Jalan Andara 1412450 Depok;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Nutricell;Cibis Nine 212560 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Unijaya;Kawasan Industri Pulogadung 13930 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Sumber Utama Medicalindo;Jl. Prof H.M. Yamin 24120111 Obi Timur  - Sum;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
PO Ho Seng;Jalan Sukarjo Wiryopranoto 210130 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Pusat Kalibrasi Medilab;Jalan Pucang Anom 7 1160283 Kota Surabaya;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
GRP Trading Company;Jalan Ngurah Rai By Pass 8880227 Dompu  - Bali;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Agung Menara Abadi;Komp. Permata Mekar Mulya 40611 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Sinar Citra Asia;Jalan Margorejo Indah 1160238 Kota Surabaya;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Multitrade Golden Synergy;Gedung Senatama 810420 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Siberhegindo Teknik;Jalan Tebet Dalam 10F 112810 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Arkka Buana Utama Dinamika;Jalan Kedoya Raya 811520 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Klinik As Shafa Medika;Jl. Letjen. Sutoyo 1161261 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Nasima Anugrah;Jalan Gebang Kirana Tengah 213950 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Klinik Kimia Farma 7;Jl. Ir H Juanda 3016162 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Service Center DXN Bekasi;Komplek Bintara Jaya Permai 13450 Kota Bekasi;Herbalist (Retail)
Graha Husada Lestari Nusantara;Jalan Kencana Sari Barat 2 60225 Kota Surabaya;Herbalist (Retail)
Graha Sejati Medika;Jalan Rapih 10713640 Jakarta Timur  - Makasar;Herbalist (Retail)
Tatonas;Jalan Pamularsih 1555581 Klaten  - Kabupaten;Herbalist (Retail)
Puspita Chemindo;Jl. Sinar Waluyo Raya 35650271 Klaten  - Kabupaten;Herbalist (Retail)
Bryan Medikal;Jl. Poros Telkomas Raya 90241 Jakarta Timur  - Makasar;Herbalist (Retail)
Intralab Ekatama;Jalan Terapi 216117 Kota Bogor;Herbalist (Retail)
Hassan Sinar Lestari;Jalan Kelenteng 3440182 Kota Bandung;Herbalist (Retail)
Melakim Inti Perkasa;Jalan Haji Misbah 20151 Komplek Pertokoan Multatuli Indah Blok e/41-42;Herbalist (Retail)
Damar Multi Sindo;Ruko Sentra Niaga E 15710 Klaten  - Kabupaten;Herbalist (Retail)
Sophia;Jalan Raya Cibaduyut 8540236 Kota Bandung;Herbalist (Retail)
Sono Group Prabu Jaya;Jl. Cendrawasih Utara 1950174 Kota Semarang;Herbalist (Retail)
Alphamas Mandiri;Jl. K.H. Moh. Mansyur 1110140 Jakarta;Herbalist (Retail)
Durafarma Jaya;Jalan Rungkut Industri 3 6660293 Kota Surabaya;Herbalist (Retail)
Karya Perkasa;Jl. Aksara 12220111 Obi Timur  - Sum;Herbalist (Retail)
Karya Pembina Swajaya;Jalan Urip Sumoharjo 7260271 Kota Surabaya;Herbalist (Retail)
Manajemen Bahan Bakar Andalan;Jl. Letjen TB Simatupang 2512430 Jakarta;Herbalist (Retail)
Indocal Laboratori Sistem;Jl. Phh Mustofa 3940124 Kota Bandung;Herbalist (Retail)
Elo Karsa Utama;Jalan Jemur Andayani 5060236 Kota Surabaya;Herbalist (Retail)
Sawah Besar Farma;Jalan Kintelan Baru 250232 Kota Semarang;Herbalist (Retail)
Sarana Hidayah Semesta;Jalan Bekasi Raya 2413910 Jakarta;Medical Laboratories
Pridhana Eka;Jalan Cibadak 21540241 Kota Bandung;Medical Laboratories
Penta Valent;Jalan Kyai Haji Wahid Hasyim 13750132 Kota Semarang;Medical Laboratories
Perkindo Mitra Analitika;Jl. Outer Ring Road 3111730 Jakarta;Medical Laboratories
Pradhana Mahartha;Jl. Rungkut Asri Timur Xviii 24 Kota Surabaya;Medical Laboratories
Prapen Indah Farma;Jl. Prapen Indah II B-6 660299 Kota Surabaya;Medical Laboratories
Mitra Envitech;Jalan Pinang 1 316112 Kota Bogor;Medical Laboratories
Ricky Putra Pratama;Jalan Kincan Raya 4513450 Kota Bekasi;Medical Laboratories
Interduta Wirakarya Sejati;Jalan Rungkut Madya 60293 Kota Surabaya;Medical Laboratories
Homarkindo Rekakreasi;-C Jl. RS. Fatmawati 2112410 Jakarta;Medical Laboratories
Andesya Abadi Labtek;Jalan Mutiara 3 940264 Kota Bandung;Medical Laboratories
Chandramas Jaya Semesta;Jalan Jemursari 7660237 Kota Surabaya;Medical Laboratories
Primaco;Cempaka Mas 110640 Jakarta;Medical Laboratories
Daya Anugrah Dewata Sakti;Floor 760237 Kota Surabaya;Medical Laboratories
Global Eramas;Gedung Mulia 12950 Jakarta;Medical Laboratories
Apotek Sabang;Jalan Haji Agus Salim 5210240 Jakarta;Medical Laboratories
Prajasatech Indonesia;Jl. Galaxy Bumi Permai I2 160119 Kota Surabaya;Medical Laboratories
Triman;Jalan Banten 640272 Klaten  - Kabupaten;Medical Laboratories
Anugerah Rezeki Bersama Indonesia;Jl. Setia Luhur Komplek Millenium Indah 20123 Medan Helvetia  - Dwi Kora;Medical Laboratories
Hexpharm Jaya Laboratories;Jalan Gadog 143253 Klaten  - Kabupaten;Medical Laboratories
Gresik Sarana Tirta;Jalan Sutan Syahrir 110310 Jakarta;Medical Laboratories
Armahen Permata;Jalan Joglo Raya 7711640 Jakarta;Medical Laboratories
Inter Pharmacy;Jalan Gunung Sahari 210710 Jakarta;Medical Laboratories
Diatri Promedika;Jalan Mangga 3 10440 Jakarta Timur  - Makasar;Medical Laboratories
Bio Medika;Jl. Nginden Baru I-A 160118 Kota Surabaya;Medical Laboratories
Tritunggal Abadi Sejahtera;Jalan Raya Cibaduyut 22240235 Kota Bandung;Medical Laboratories
Dira Sonita;Jalan Veteran 27030126 Kota Palembang;Medical Laboratories
Ruchi;Jalan Gagak 3740133 Kota Bandung;Medical Laboratories
Ruslindo Anugrah Alam Sejahtera;Jalan Kedoya Raya 3011520 Jakarta;Medical Laboratories
Trisna Jaya Abadi;Jalan Gresik 9760177 Kota Surabaya;Medical Laboratories
B & R Integra;Jl. Gendeng GK IV 59755225 Kota Yogyakarta;Medical Laboratories
Kimia Farma 18;Jalan Pemuda 13550138 Kota Semarang;Medical Laboratories
Infar Arispharma;Jl. Tojai 120111 Kompl Mabar Estate;Medical Laboratories
Blessindo Farma;Jalan Mayor Jenderal Sungkono 60189 Kota Surabaya;Medical Laboratories
Unilab Perdana;Jalan Ciledug Raya 1012230 Jakarta;Medical Laboratories
Biolaborindo Makmur Sejahtera;Jalan Naripan 4140111 Kota Bandung;Medical Laboratories
Marin Liza Farmasi;Jl. Terusan Kiara Condong 43 Kota Bandung;Medical Laboratories
Medilab;Jalan Mutiara 3 940264 Kota Bandung;Medical Laboratories
Wahana Prima;Jalan Pinangsia 1 611110 Jakarta;Medical Laboratories
Mergi Karya Jaya;Jl. Pulo Lino 2313930 Jakarta;Medical Laboratories
Imedha Indoscientific;Jalan Pahlawan Seribu 15345 Kota Tangerang Selatan;Medical Laboratories
Bandung Perdana Medikatama;Jalan Doktor Setiabudi 18740153 Kota Bandung;Medical Laboratories
Bali Farma;Jl. Kemuda 380111 Dompu  - Bali;Medical Laboratories
Almik Kurnia Bersama;Cempaka Mas 1910640 Jakarta;Medical Laboratories
Djamoekoe;Jl. Sunset Road Lingkungan Abian Base  Klaten  - Kabupaten;Medical Laboratories
Laboratorium Klinik Primadia;Jl. Utan Kayu Raya 10913120 Jakarta;Medical Laboratories
Mugi;Jalan PLN Duren Tiga 9912760 Jakarta;Medical Laboratories
Apotek Qina Farma;Jl. A. Hadjerah I 90761 Barru;Medical Laboratories
Cipta Sarana Kreasi Niaganindo;Jl. Demakan Baru TR Iii 75855244 Kota Yogyakarta;Medical Laboratories
PT. SINKONA INDONESIA LESTARI;Jalan Raya Ciater 1741281 Subang;Medical Laboratories
Surya Abadi;Jalan Mangga Dua 811110 Jakarta;Medical Laboratories
Apotek Central;Jl. Brigjend Hasan Kasim A-7 730961 Palembang;Medical Laboratories
Klinik Guci Medika;Jalan Pramuka 7917113 Kota Bekasi;Medical Laboratories
Apotek Gidion Farma;Jalan Dokter Setia Budi 297127 Ambon;Medical Laboratories
Apotek Obor;Jalan Harapan Baru 17133 Klaten  - Kabupaten;Medical Laboratories
Apotek Nadia Farma;Ruko Sentra Eropa II AB - 476114 Balikpapan;Medical Laboratories
Apotek Putri;Jalan Pluit Sakti 11714450 Jakarta;Medical Laboratories
Rascellatama Cemerlang;Jl. Raya Karawaci Legok 15820 Kota Tangerang;Medical Laboratories
Klinik Kimia Farma 81;Jalan Tengku Tok Muda Lamkuta 24110 Kota Lhoksumawe;Medical Laboratories
Rosarum Cindo;Jl. Letkol Iskandar 22230134 Kota Palembang;Medical Laboratories
